Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater eutrophication')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.0023557213870086533,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater eutrophication')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.008535162850744134,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Ionizing radiation, ecosystem quality')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,1.2183490177666868e-08,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ionizing radiation, human health')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,1.5522254898563193e-07,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ionizing radiations')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,739.1550139864419,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land occupation, biodiversity')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,2.0949326106388217,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land occupation, biodiversity')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,1.378693421773089,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land transformation, biodiversity')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.009666138729782319,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land transformation, biodiversity')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,1.5385272454365233,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Thermally polluted water')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,8.290421640375304e-05,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.00021430168666649403,WOOD_Stove,Construction
